9.439999580383300781e+00,9.649999618530271661e+00,9.810000419616699219e+00,9.180000305175779474e+00,8.180000305175781250e+00,1.000000000000000000e+00
9.649999618530271661e+00,9.810000419616699219e+00,9.180000305175779474e+00,8.180000305175781250e+00,8.229999542236328125e+00,1.000000000000000000e+00
9.810000419616699219e+00,9.180000305175779474e+00,8.180000305175781250e+00,8.229999542236328125e+00,8.300000190734863281e+00,0.000000000000000000e+00
9.180000305175779474e+00,8.180000305175781250e+00,8.229999542236328125e+00,8.300000190734863281e+00,7.650000095367431641e+00,0.000000000000000000e+00
8.180000305175781250e+00,8.229999542236328125e+00,8.300000190734863281e+00,7.650000095367431641e+00,7.039999961853027344e+00,0.000000000000000000e+00
8.229999542236328125e+00,8.300000190734863281e+00,7.650000095367431641e+00,7.039999961853027344e+00,6.380000114440917969e+00,1.000000000000000000e+00
8.300000190734863281e+00,7.650000095367431641e+00,7.039999961853027344e+00,6.380000114440917969e+00,7.159999847412109375e+00,1.000000000000000000e+00
7.650000095367431641e+00,7.039999961853027344e+00,6.380000114440917969e+00,7.159999847412109375e+00,7.369999885559082031e+00,1.000000000000000000e+00
7.039999961853027344e+00,6.380000114440917969e+00,7.159999847412109375e+00,7.369999885559082031e+00,7.659999847412109375e+00,0.000000000000000000e+00
6.380000114440917969e+00,7.159999847412109375e+00,7.369999885559082031e+00,7.659999847412109375e+00,7.050000190734863281e+00,1.000000000000000000e+00
7.159999847412109375e+00,7.369999885559082031e+00,7.659999847412109375e+00,7.050000190734863281e+00,7.730000019073486328e+00,0.000000000000000000e+00
7.369999885559082031e+00,7.659999847412109375e+00,7.050000190734863281e+00,7.730000019073486328e+00,7.260000228881835938e+00,1.000000000000000000e+00
7.659999847412109375e+00,7.050000190734863281e+00,7.730000019073486328e+00,7.260000228881835938e+00,7.429999828338623047e+00,0.000000000000000000e+00
7.050000190734863281e+00,7.730000019073486328e+00,7.260000228881835938e+00,7.429999828338623047e+00,7.250000000000000000e+00,0.000000000000000000e+00
7.730000019073486328e+00,7.260000228881835938e+00,7.429999828338623047e+00,7.250000000000000000e+00,7.130000114440917969e+00,0.000000000000000000e+00
7.260000228881835938e+00,7.429999828338623047e+00,7.250000000000000000e+00,7.130000114440917969e+00,7.130000114440917969e+00,0.000000000000000000e+00
7.429999828338623047e+00,7.250000000000000000e+00,7.130000114440917969e+00,7.130000114440917969e+00,6.750000000000000000e+00,1.000000000000000000e+00
7.250000000000000000e+00,7.130000114440917969e+00,7.130000114440917969e+00,6.750000000000000000e+00,6.900000095367431641e+00,0.000000000000000000e+00
7.130000114440917969e+00,7.130000114440917969e+00,6.750000000000000000e+00,6.900000095367431641e+00,6.869999885559082031e+00,0.000000000000000000e+00
7.130000114440917969e+00,6.750000000000000000e+00,6.900000095367431641e+00,6.869999885559082031e+00,6.590000152587890625e+00,0.000000000000000000e+00
6.750000000000000000e+00,6.900000095367431641e+00,6.869999885559082031e+00,6.590000152587890625e+00,5.929999828338623047e+00,1.000000000000000000e+00
6.900000095367431641e+00,6.869999885559082031e+00,6.590000152587890625e+00,5.929999828338623047e+00,6.059999942779541016e+00,1.000000000000000000e+00
6.869999885559082031e+00,6.590000152587890625e+00,5.929999828338623047e+00,6.059999942779541016e+00,6.349999904632568359e+00,0.000000000000000000e+00
6.590000152587890625e+00,5.929999828338623047e+00,6.059999942779541016e+00,6.349999904632568359e+00,6.000000000000000000e+00,1.000000000000000000e+00
5.929999828338623047e+00,6.059999942779541016e+00,6.349999904632568359e+00,6.000000000000000000e+00,6.110000133514404297e+00,1.000000000000000000e+00
6.059999942779541016e+00,6.349999904632568359e+00,6.000000000000000000e+00,6.110000133514404297e+00,6.130000114440917969e+00,1.000000000000000000e+00
6.349999904632568359e+00,6.000000000000000000e+00,6.110000133514404297e+00,6.130000114440917969e+00,6.389999866485595703e+00,0.000000000000000000e+00
6.000000000000000000e+00,6.110000133514404297e+00,6.130000114440917969e+00,6.389999866485595703e+00,6.030000209808349609e+00,0.000000000000000000e+00
6.110000133514404297e+00,6.130000114440917969e+00,6.389999866485595703e+00,6.030000209808349609e+00,5.849999904632568359e+00,1.000000000000000000e+00
6.130000114440917969e+00,6.389999866485595703e+00,6.030000209808349609e+00,5.849999904632568359e+00,6.210000038146972656e+00,0.000000000000000000e+00
6.389999866485595703e+00,6.030000209808349609e+00,5.849999904632568359e+00,6.210000038146972656e+00,6.159999847412109375e+00,1.000000000000000000e+00
6.030000209808349609e+00,5.849999904632568359e+00,6.210000038146972656e+00,6.159999847412109375e+00,6.170000076293945312e+00,0.000000000000000000e+00
5.849999904632568359e+00,6.210000038146972656e+00,6.159999847412109375e+00,6.170000076293945312e+00,6.050000190734863281e+00,0.000000000000000000e+00
6.210000038146972656e+00,6.159999847412109375e+00,6.170000076293945312e+00,6.050000190734863281e+00,5.590000152587890625e+00,0.000000000000000000e+00
6.159999847412109375e+00,6.170000076293945312e+00,6.050000190734863281e+00,5.590000152587890625e+00,5.559999942779541016e+00,0.000000000000000000e+00
6.170000076293945312e+00,6.050000190734863281e+00,5.590000152587890625e+00,5.559999942779541016e+00,5.550000190734863281e+00,0.000000000000000000e+00
6.050000190734863281e+00,5.590000152587890625e+00,5.559999942779541016e+00,5.550000190734863281e+00,5.349999904632568359e+00,1.000000000000000000e+00
5.590000152587890625e+00,5.559999942779541016e+00,5.550000190734863281e+00,5.349999904632568359e+00,5.389999866485595703e+00,0.000000000000000000e+00
5.559999942779541016e+00,5.550000190734863281e+00,5.349999904632568359e+00,5.389999866485595703e+00,5.280000209808349609e+00,1.000000000000000000e+00
5.550000190734863281e+00,5.349999904632568359e+00,5.389999866485595703e+00,5.280000209808349609e+00,5.320000171661376953e+00,0.000000000000000000e+00
5.349999904632568359e+00,5.389999866485595703e+00,5.280000209808349609e+00,5.320000171661376953e+00,5.199999809265136719e+00,1.000000000000000000e+00
5.389999866485595703e+00,5.280000209808349609e+00,5.320000171661376953e+00,5.199999809265136719e+00,5.329999923706054688e+00,0.000000000000000000e+00
5.280000209808349609e+00,5.320000171661376953e+00,5.199999809265136719e+00,5.329999923706054688e+00,5.170000076293945312e+00,0.000000000000000000e+00
5.320000171661376953e+00,5.199999809265136719e+00,5.329999923706054688e+00,5.170000076293945312e+00,4.989999771118164062e+00,1.000000000000000000e+00
5.199999809265136719e+00,5.329999923706054688e+00,5.170000076293945312e+00,4.989999771118164062e+00,5.090000152587890625e+00,0.000000000000000000e+00
5.329999923706054688e+00,5.170000076293945312e+00,4.989999771118164062e+00,5.090000152587890625e+00,4.949999809265136719e+00,0.000000000000000000e+00
5.170000076293945312e+00,4.989999771118164062e+00,5.090000152587890625e+00,4.949999809265136719e+00,4.809999942779541016e+00,1.000000000000000000e+00
4.989999771118164062e+00,5.090000152587890625e+00,4.949999809265136719e+00,4.809999942779541016e+00,5.090000152587890625e+00,1.000000000000000000e+00
5.090000152587890625e+00,4.949999809265136719e+00,4.809999942779541016e+00,5.090000152587890625e+00,5.260000228881835938e+00,0.000000000000000000e+00
4.949999809265136719e+00,4.809999942779541016e+00,5.090000152587890625e+00,5.260000228881835938e+00,5.039999961853027344e+00,1.000000000000000000e+00
4.809999942779541016e+00,5.090000152587890625e+00,5.260000228881835938e+00,5.039999961853027344e+00,5.059999942779541016e+00,0.000000000000000000e+00
5.090000152587890625e+00,5.260000228881835938e+00,5.039999961853027344e+00,5.059999942779541016e+00,5.050000190734863281e+00,0.000000000000000000e+00
5.260000228881835938e+00,5.039999961853027344e+00,5.059999942779541016e+00,5.050000190734863281e+00,4.869999885559082031e+00,1.000000000000000000e+00
5.039999961853027344e+00,5.059999942779541016e+00,5.050000190734863281e+00,4.869999885559082031e+00,4.969999790191650391e+00,1.000000000000000000e+00
5.059999942779541016e+00,5.050000190734863281e+00,4.869999885559082031e+00,4.969999790191650391e+00,5.389999866485595703e+00,1.000000000000000000e+00
5.050000190734863281e+00,4.869999885559082031e+00,4.969999790191650391e+00,5.389999866485595703e+00,5.500000000000000000e+00,0.000000000000000000e+00
4.869999885559082031e+00,4.969999790191650391e+00,5.389999866485595703e+00,5.500000000000000000e+00,5.380000114440917969e+00,1.000000000000000000e+00
4.969999790191650391e+00,5.389999866485595703e+00,5.500000000000000000e+00,5.380000114440917969e+00,8.319999694824218750e+00,0.000000000000000000e+00
5.389999866485595703e+00,5.500000000000000000e+00,5.380000114440917969e+00,8.319999694824218750e+00,7.000000000000000000e+00,0.000000000000000000e+00
